,sentence,pos_tags,chunk_id,chunk_type
1264,हम दोनों नन्हें आपसे हारे दीदी ।,DEM QC NN PRP VM NN SYM,NP NP NP NP2 VGF NP3 BLK,child child head head head head head
1265,बस मिठाई अच्छी लाना ।,RP NN JJ VM SYM,BLK NP JJP VGF BLK2,head head head head head
1266,सुधा घण्टे भर में मिठाई श्रीफल और पूजा सामग्री लेकर आ गयी ।,NNP NN RP PSP NN NN CC NNC NN VM VM VAUX SYM,NP NP2 NP2 NP2 NP3 NP4 CCP NP5 NP5 VGNF VGF VGF BLK,head head child child head head head child head head head child head
1267,दोनों भाईयों अभिनन्दन और वन्दन को शुभ मुहर्त में राखी बांधकर उठी ही थी कि काल - बेल घनघना उठी ।,QC NN NNP CC NNP PSP JJ NN PSP NN VM VM RP VAUX CC NNC SYM NN VM VAUX SYM,NP NP NP2 CCP NP3 NP3 NP4 NP4 NP4 NP5 VGNF VGF VGF VGF CCP2 NP6 NP6 NP6 VGF2 VGF2 BLK,child head head head head child child head child head head head child child head child child head head child head
1268,सुधा - मां दरवाजा खोलो ।,NNP SYM NN NN VM SYM,NP BLK NP2 NP3 VGF BLK2,head head head head head head
1269,कोई आया है ।,PRP VM VAUX SYM,NP VGF VGF BLK,head head child head
1270,आज नौ तारीख है ।,NN QC NN VM SYM,NP NP2 NP2 VGF BLK,head child head head head
1271,ज्योति - तुम खोलो जी ।,NNP SYM PRP VM RP SYM,NP BLK NP2 VGF VGF BLK2,head head head head child head
1272,तुम्हारे कोई लेखक मित्र होंगे ।,PRP PRP NNC NN VM SYM,NP NP2 NP2 NP2 VGF BLK,head child child head head head
1273,तुम्हारे हाथ में बंधी राखी देखकर उन्हें अच्छा लगेगा ।,PRP NN PSP VM NN VM PRP JJ VM SYM,NP NP2 NP2 VGNF NP3 VGNF2 NP4 JJP VGF BLK,head head child head head head head head head head
1274,अभिजीत - मजाक ना उड़ाओ जाकर दरवाजा खोलो ।,NNP SYM NN NEG VM VM NN VM SYM,NP BLK NP2 VGF VGF VGNF NP3 VGF2 BLK2,head head head child head head head head head
1275,ज्योति - ठीक है ।,NNP SYM JJ VM SYM,NP BLK JJP VGF BLK2,head head head head head
1276,वह दरवाजा खोली बाहर झांककर जोर से बोली अरे बाप रे ।,PRP NN VM NST VM NN PSP VM INJ NN RP SYM,NP NP2 VGF NP3 VGNF NP4 NP4 VGF2 BLK NP5 NP5 BLK2,head head head head head head child head head head child head
1277,दरवाजे पर बड़ी सी कार खड़ी है ।,NN PSP JJ RP NN JJ VM SYM,NP NP NP2 NP2 NP2 JJP VGF BLK,head child child child head head head head
1278,"जगप्रकाश , रत्नप्रकाश और हठप्रकाश हम आये हैं",NNP SYM NNP CC NNP PRP VM VAUX,NP NP NP2 CCP NP3 NP4 VGF VGF,head child head head head head head child
1279,आज नौ तारीख है ।,NN QC NN VM SYM,NP NP2 NP2 VGF BLK,head child head head head
1280,"चम्पा , चमेली और चांदनी ननद जी आज रक्षा बंधन है ना ।",NNP SYM NNP CC NNP NN RP NN NNPC NNP VM RP SYM,NP NP NP2 CCP NP3 NP4 NP4 NP5 NP6 NP6 VGF VGF BLK,head child head head head head child head child head head child head
1281,जगप्रकाश - दीदी अन्दर आने को नहीं कहोगी ।,NNP SYM NN NST VM PSP NEG VM SYM,NP BLK NP2 NP3 VGNN VGNN VGF VGF BLK2,head head head head head child child head head
1282,इतना सुनते ही ज्योति की आंखों से गंगा - जमुना की धारा बह गयी ।,QF VM RP NNP PSP NN PSP NNP SYM NNP PSP NN VM VAUX SYM,NP VGNF VGNF NP2 NP2 NP3 NP3 NP4 NP4 NP4 NP4 NP5 VGF VGF BLK,head head child head child head child child child head child head head child head
1283,वह काष्ठ की मूर्ति की तरह खड़ी टकटकी लगाये हुए भाई - भौजाइयों और भतीजों को निहार रही थी ।,PRP NN PSP NN PSP PSP JJ NN VM VAUX NNC SYM NN CC NN PSP VM VAUX VAUX SYM,NP NP2 NP2 NP3 NP3 NP3 JJP NP4 VGNF VGNF NP5 NP5 NP5 CCP NP6 NP6 VGF VGF VGF BLK,head head child head child child head head head child child child head head head child head child child head
1284,ज्योति - सुधा बिटिया पानी पिलाओ ।,NNP SYM NNP NN NN VM SYM,NP BLK NP2 NP2 NP3 VGF BLK2,head head child head head head head
1285,सुधा - मम्मी अभी शुभ मुहूर्त चल रहा है पानी बाद में ।,NNP SYM NN PRP JJ NN VM VAUX VAUX NN NST PSP SYM,NP BLK NP2 NP3 NP4 NP4 VGF VGF VGF NP5 NP6 NP6 BLK2,head head head head child head head child child head head child head
1286,थामो थाली ।,VM NN SYM,VGF NP BLK,head head head
1287,ज्योति - अपने कानूनी हत्यारों को कैसे रिश्ते का कच्चा सूत बांधूगी ?,NNP SYM PRP JJ NN PSP WQ NN PSP JJ NN VM SYM,NP BLK NP2 NP3 NP3 NP3 RBP NP4 NP4 NP5 NP5 VGF BLK2,head head head child head child head head child child head head head
1288,ये कच्चे सूत की महिमा क्या समझेगें ?,PRP JJ NN PSP NN WQ VM SYM,NP NP2 NP2 NP2 NP3 RBP VGF BLK,head child head child head head head head
1289,फिर मतलब आते ही लतिया देगें ।,RB NN VM RP VM VAUX SYM,RBP NP VGNF VGNF VGF VGF BLK,head head head child head child head
1290,क्षमा करो ।,NN VM SYM,NP VGF BLK,head head head
1291,अभिजीत - भागवान आज नौ अगस्त है ।,NNP SYM NN NN NNPC NNP VM SYM,NP BLK NP2 NP3 NP4 NP4 VGF BLK2,head head head head child head head head
1292,बहुत शुभ दिन है ।,QF JJ NN VM SYM,NP NP NP VGF BLK,child child head head head
1293,बरसों के बिछुड़े भाई मिले हैं ।,NN PSP VM NN VM VAUX SYM,NP NP VGNF NP2 VGF VGF BLK,head child head head head child head
1294,अशुभ बातें ना करो ।,JJ NN NEG VM SYM,NP NP VGF VGF BLK,child head child head head
1295,लपेट दो कच्चे सूत भाईयों की कलाई पर अपना पुर्नजन्म समझकर ।,VM VAUX JJ NN NN PSP NN PSP PRP NN VM SYM,VGF VGF NP NP NP2 NP2 NP3 NP3 NP4 NP5 VGNF BLK,head child child head head child head child head head head head
1296,रिश्ते का धागा इतना कमजोर नहीं होता कि एक झटके में हमेशा के लिये टूट जाये ।,NN PSP NN QF JJ NEG VM CC QC NN PSP NN PSP PSP VM VAUX SYM,NP NP NP2 JJP JJP VGF VGF CCP NP3 NP3 NP3 NP4 NP4 NP4 VGF2 VGF2 BLK,head child head child head child head head child head child head child child head child head
1297,सुधा - हां मम्मी पापाजी ठीक कह रहे हैं ।,NNP SYM INJ NN NN JJ VM VAUX VAUX SYM,NP BLK BLK2 NP2 NP3 JJP VGF VGF VGF BLK3,head head head head head head head child child head
1298,जोड़ दो टूटे रिश्ते के धागे को कच्चा सूत तीनों मामा की कलाईयों पर बांधकर ।,VM VAUX VM NN PSP NN PSP JJ NN QC NN PSP NN PSP VM SYM,VGF VGF VGNF NP NP NP2 NP2 NP3 NP3 NP4 NP4 NP4 NP5 NP5 VGNF2 BLK,head child head head child head child child head child head child head child head head
1299,अभिजीत - भागवान देर ना करो ।,NNP SYM NN NN NEG VM SYM,NP BLK NP2 NP3 VGF VGF BLK2,head head head head child head head
1300,मुहूर्त निकला जा रहा है ।,NN VM VAUX VAUX VAUX SYM,NP VGF VGF VGF VGF BLK,head head child child child head
1301,ज्योति - लाओ सुधा बिटिया पूजा की थाली ।,NNP SYM VM NNP NN NN PSP NN SYM,NP BLK VGF NP2 NP2 NP3 NP3 NP4 BLK2,head head head child head head child head head
1302,औरत तो सदा से बलिदान करती आ रही है ।,NN RP RB RP NN VM VAUX VAUX VAUX SYM,NP NP RBP RBP NP2 VGF VGF VGF VGF BLK,head child head child head head child child child head
1303,एक बार और बलिदान कर देती हूं खून के रिश्ते के लिये ।,QC NN RP NN VM VAUX VAUX NN PSP NN PSP PSP SYM,NP NP NP NP2 VGF VGF VGF NP3 NP3 NP4 NP4 NP4 BLK,child head child head head child child head child head child child head
1304,अभिजीत - कसकर बांधना ताकि रिश्ते का धागा ढीला न पड़े ।,NNP SYM VM VM CC NN PSP NN JJ NEG VM SYM,NP BLK VGNF VGF CCP NP2 NP2 NP3 JJP VGF2 VGF2 BLK2,head head head head head head child head head child head head
1305,"जगप्रकाश , रत्नप्रकाश और हठप्रकाश , चम्पा , चमेली और चांदनी एक स्वर में बोले हम कसम खाते हैं अब कभी रिश्ते का धागा ढीला नहीं होगा बहनोई चाहे कोई भी कुर्बानी देनी पड़े ।",NNP SYM NNP CC NNP SYM NNP SYM NNP CC NNP QC NN PSP VM PRP NN VM VAUX PRP PRP NN PSP NN JJ NEG VM NN RB PRP RP NN VM VAUX SYM,NP NP NP2 CCP NP3 NP3 NP4 NP4 NP5 CCP2 NP6 NP7 NP7 NP7 VGF NP8 NP9 VGF2 VGF2 NP10 NP11 NP12 NP12 NP13 JJP VGF3 VGF3 NP14 RBP NP15 NP15 NP15 VGF4 VGF4 BLK,head child head head head child head child head head head child head child head head head head child head head head child head head child head head head child child head head child head
1306,इतना सुनते ही ज्योति की आंखों में सावन भादों उमड़ पड़े ।,QF VM RP NNP PSP NN PSP NNP NNP VM VAUX SYM,NP VGNF VGNF NP2 NP2 NP3 NP3 NP4 NP4 VGF VGF BLK,head head child head child head child child head head child head
1307,बलवीर काका खुद तो अल्पशिक्षित थे पर पढ़ाई के महत्व को अधिक और बहुत बारीकी से समझते और दूसरों को भी समझाते थे ।,NNP NN PRP RP JJ VM CC NN PSP NN PSP QF CC QF NN PSP VM CC NN PSP RP VM VAUX SYM,NP NP NP2 NP2 JJP VGF CCP NP3 NP3 NP4 NP4 JJP2 CCP2 JJP3 NP5 NP5 VGF2 CCP3 NP6 NP6 NP6 VGF3 VGF3 BLK,child head head child head head head head child head child head head head head child head head head child child head child head
1308,वे खुद तकलीफ उठा लेते पर बेटे की तकलीफें उनके कान को स्पर्श तक नहीं कर पाती थीं ।,PRP PRP NN VM VAUX CC NN PSP NN PRP NN PSP NN PSP NEG VM VAUX VAUX SYM,NP NP2 NP3 VGF VGF CCP NP4 NP4 NP5 NP6 NP7 NP7 NP8 NP8 VGF2 VGF2 VGF2 VGF2 BLK,head head head head child head head child head head head child head child child head child child head
1309,खुद तकलीफ के बोझ तले दबे रहने के बाद भी बलवीर दुःख की परछाईं बेटे तक नहीं पहुंचने देते थे ।,PRP NN PSP NN PSP VM VM PSP NST RP NNP NN PSP NN NN PSP NEG VM VAUX VAUX SYM,NP NP2 NP2 NP3 NP3 VGNF VGNN VGNN VGNN VGNN NP4 NP5 NP5 NP6 NP7 NP7 VGF VGF VGF VGF BLK,head head child head child head head child child child head head child head head child child head child child head
1310,बलवीर खुद फटे पुराने कपड़े पहनते पर रोहन के लिये नये कपड़ों की कमी नहीं पड़ने देते ।,NNP PRP JJ JJ NN VM CC NNP PSP PSP JJ NN PSP NN NEG VM VAUX SYM,NP NP2 NP3 NP3 NP3 VGF CCP NP4 NP4 NP4 NP5 NP5 NP5 NP6 VGF2 VGF2 VGF2 BLK,head head child child head head head head child child child head child head child head child head
1311,हर त्यौहार पर कपड़े लाते और जन्म दिन के लिये तो पूरा दूल्हे जैसे कपड़े जूते मोजे तक खुद खरीद कर लाते ।,QF NN PSP NN VM CC NNC NN PSP PSP RP JJ NN PSP NN NNC NN PSP PRP VM VAUX VM SYM,NP NP NP NP2 VGF CCP NP3 NP3 NP3 NP3 NP3 JJP NP4 NP4 NP5 NP6 NP6 NP6 NP7 VGNF VGNF VGF2 BLK,child head child head head head child head child child child head head child head child head child head head child head head
1312,कस्तूरी काकी मना करती तो कहते तुमको नहीं मालूम मैंने कितने बुरे दिन देखे हैं ।,NNP NN NN VM CC VM PRP NEG JJ PRP QF JJ NN VM VAUX SYM,NP NP NP2 VGF CCP VGF2 NP3 NEGP JJP NP4 NP5 NP5 NP5 VGF3 VGF3 BLK,child head head head head head head head head head child child head head child head
1313,शहर की सड़कों पर कई रातें फांके में काटी हैं ।,NN PSP NN PSP QF NN NN PSP VM VAUX SYM,NP NP NP2 NP2 NP3 NP3 NP4 NP4 VGF VGF BLK,head child head child child head head child head child head
